work_order_id,sku,warehouse_id,scheduled_ts,priority,planned_quantity
work_order_id_1746,sku_150,warehouse_id_54,2020-04-23T01:56:11,medium,18
work_order_id_1747,sku_126,warehouse_id_37,2020-04-17T11:06:57,low,24
work_order_id_1748,sku_187,warehouse_id_67,2020-05-19T08:39:45,high,25
work_order_id_1749,sku_136,warehouse_id_65,2020-11-01T02:55:26,low,21
work_order_id_1750,sku_68,warehouse_id_7,2020-03-27T22:04:43,critical,23
work_order_id_1751,sku_89,warehouse_id_21,2020-11-27T16:38:32,medium,21
work_order_id_1752,sku_64,warehouse_id_33,2020-11-01T21:38:20,high,21
work_order_id_1753,sku_16,warehouse_id_9,2020-08-15T16:18:30,low,8
work_order_id_1754,sku_10,warehouse_id_57,2020-07-06T10:48:48,medium,24
work_order_id_1755,sku_80,warehouse_id_6,2020-05-25T23:58:36,high,25
work_order_id_1756,sku_155,warehouse_id_1,2020-01-27T08:15:29,high,28
work_order_id_1757,sku_7,warehouse_id_24,2020-03-31T21:42:56,high,21
work_order_id_1758,sku_196,warehouse_id_51,2020-05-08T04:05:28,medium,23
work_order_id_1759,sku_165,warehouse_id_1,2020-11-09T17:04:50,low,15
work_order_id_1760,sku_32,warehouse_id_32,2020-05-24T13:37:53,low,28
work_order_id_1761,sku_143,warehouse_id_79,2020-07-28T02:26:04,high,27
work_order_id_1762,sku_49,warehouse_id_6,2020-09-15T18:10:15,high,32
work_order_id_1763,sku_92,warehouse_id_22,2020-08-26T18:57:34,medium,28
work_order_id_1764,sku_199,warehouse_id_42,2020-05-24T01:02:28,high,40
work_order_id_1765,sku_42,warehouse_id_27,2020-08-09T12:41:56,medium,18
work_order_id_1766,sku_70,warehouse_id_21,2020-12-08T08:12:01,low,24
work_order_id_1767,sku_92,warehouse_id_52,2020-10-23T19:12:15,high,25
work_order_id_1768,sku_159,warehouse_id_35,2020-09-18T07:10:35,medium,26
work_order_id_1769,sku_133,warehouse_id_19,2020-11-11T22:47:10,medium,20
work_order_id_1770,sku_196,warehouse_id_74,2020-03-08T16:44:29,low,27
work_order_id_1771,sku_173,warehouse_id_5,2020-06-29T12:02:56,medium,19
work_order_id_1772,sku_188,warehouse_id_67,2020-12-30T09:39:56,low,27
work_order_id_1773,sku_187,warehouse_id_47,2020-10-30T07:06:29,high,33
work_order_id_1774,sku_135,warehouse_id_25,2020-05-19T17:22:56,high,18
work_order_id_1775,sku_133,warehouse_id_63,2020-11-09T14:33:57,medium,27
work_order_id_1776,sku_192,warehouse_id_13,2020-11-12T11:54:22,medium,28
work_order_id_1777,sku_110,warehouse_id_54,2020-02-02T05:10:42,low,23
work_order_id_1778,sku_32,warehouse_id_52,2020-10-17T12:00:31,high,39
work_order_id_1779,sku_33,warehouse_id_72,2020-02-05T11:35:19,low,24
work_order_id_1780,sku_131,warehouse_id_39,2020-11-13T15:46:46,critical,25
work_order_id_1781,sku_184,warehouse_id_54,2020-05-22T16:25:31,critical,14
work_order_id_1782,sku_20,warehouse_id_28,2020-12-09T23:34:44,medium,18
work_order_id_1783,sku_43,warehouse_id_56,2020-12-01T03:10:20,low,19
work_order_id_1784,sku_108,warehouse_id_75,2020-07-18T00:10:42,critical,29
work_order_id_1785,sku_115,warehouse_id_28,2020-03-04T13:51:02,low,21
work_order_id_1786,sku_110,warehouse_id_45,2020-02-18T02:13:55,critical,18
work_order_id_1787,sku_173,warehouse_id_60,2020-04-04T16:56:30,medium,30
work_order_id_1788,sku_14,warehouse_id_48,2020-11-07T22:33:09,medium,19
work_order_id_1789,sku_46,warehouse_id_54,2020-02-14T18:57:11,low,23
work_order_id_1790,sku_141,warehouse_id_63,2020-07-04T15:25:44,critical,33
work_order_id_1791,sku_120,warehouse_id_77,2020-05-26T17:31:54,medium,17
work_order_id_1792,sku_94,warehouse_id_63,2020-02-29T18:59:53,low,26
work_order_id_1793,sku_64,warehouse_id_65,2020-02-06T03:24:00,critical,20
work_order_id_1794,sku_122,warehouse_id_57,2020-05-06T08:56:13,low,28
work_order_id_1795,sku_123,warehouse_id_48,2020-04-28T08:21:00,high,21
work_order_id_1796,sku_175,warehouse_id_40,2020-09-16T00:35:10,critical,25
work_order_id_1797,sku_119,warehouse_id_55,2020-09-03T16:50:49,low,29
work_order_id_1798,sku_32,warehouse_id_38,2020-07-22T08:23:01,high,16
work_order_id_1799,sku_22,warehouse_id_78,2020-10-04T05:50:38,high,21
work_order_id_1800,sku_170,warehouse_id_22,2020-03-13T19:45:59,critical,23
