level_id,warehouse_id,sku,on_hand,reorder_point,last_count_ts
1240,warehouse_id_32,sku_29,94,78,2020-06-04T04:15:33
1241,warehouse_id_24,sku_162,112,80,2020-09-08T08:13:15
1242,warehouse_id_2,sku_96,90,83,2020-05-14T06:06:24
1243,warehouse_id_21,sku_11,89,96,2020-02-08T10:22:45
1244,warehouse_id_18,sku_167,109,96,2020-09-24T17:16:36
1245,warehouse_id_3,sku_150,162,80,2020-04-06T14:24:19
1246,warehouse_id_78,sku_179,139,93,2020-03-05T06:57:14
1247,warehouse_id_60,sku_102,169,95,2020-10-06T23:13:38
1248,warehouse_id_35,sku_40,139,76,2020-07-10T12:40:46
1249,warehouse_id_74,sku_81,122,107,2020-07-02T02:56:59
1250,warehouse_id_64,sku_154,132,66,2020-03-11T02:10:47
1251,warehouse_id_44,sku_199,183,72,2020-03-10T05:29:40
1252,warehouse_id_69,sku_70,159,94,2020-08-17T06:52:55
1253,warehouse_id_43,sku_104,86,113,2020-03-10T02:11:37
1254,warehouse_id_72,sku_183,129,101,2020-11-30T13:12:40
1255,warehouse_id_66,sku_54,80,67,2020-07-30T13:06:44
1256,warehouse_id_18,sku_19,63,65,2020-07-13T19:21:24
1257,warehouse_id_60,sku_44,96,76,2020-06-20T20:05:43
1258,warehouse_id_8,sku_19,192,75,2020-06-29T05:05:07
1259,warehouse_id_60,sku_173,91,93,2020-01-24T21:04:18
1260,warehouse_id_60,sku_93,122,92,2020-10-10T18:14:45
1261,warehouse_id_80,sku_21,117,88,2020-03-15T04:59:04
1262,warehouse_id_73,sku_11,143,105,2020-01-20T17:10:27
1263,warehouse_id_57,sku_74,117,71,2020-09-18T15:58:07
1264,warehouse_id_54,sku_103,105,74,2020-04-27T23:11:08
1265,warehouse_id_57,sku_160,164,103,2020-06-10T03:04:34
1266,warehouse_id_24,sku_26,43,105,2020-05-02T16:02:57
1267,warehouse_id_7,sku_114,175,99,2020-05-23T11:16:32
1268,warehouse_id_78,sku_175,166,74,2020-09-19T07:38:40
1269,warehouse_id_30,sku_151,119,75,2020-10-16T04:29:58
1270,warehouse_id_13,sku_167,89,89,2020-04-22T21:16:22
1271,warehouse_id_54,sku_197,140,72,2020-04-28T15:04:47
1272,warehouse_id_80,sku_95,95,103,2020-05-13T11:49:45
1273,warehouse_id_70,sku_186,121,71,2020-05-22T09:13:21
1274,warehouse_id_75,sku_5,141,88,2020-12-09T07:18:20
1275,warehouse_id_38,sku_122,144,70,2020-10-19T01:07:18
1276,warehouse_id_65,sku_117,124,97,2020-09-17T15:15:08
1277,warehouse_id_51,sku_90,115,74,2020-12-01T15:06:02
1278,warehouse_id_33,sku_193,132,76,2020-04-29T18:22:19
1279,warehouse_id_75,sku_197,120,88,2020-09-30T07:50:15
1280,warehouse_id_56,sku_142,94,102,2020-11-21T20:54:12
1281,warehouse_id_76,sku_140,94,69,2020-03-26T20:53:45
1282,warehouse_id_6,sku_132,141,53,2020-11-18T18:26:00
1283,warehouse_id_46,sku_77,81,74,2020-11-17T08:23:20
1284,warehouse_id_29,sku_189,120,65,2020-12-07T23:56:58
1285,warehouse_id_13,sku_131,82,76,2020-06-06T17:19:16
1286,warehouse_id_1,sku_10,110,93,2020-07-07T03:47:59
1287,warehouse_id_30,sku_58,124,66,2020-06-25T08:47:46
1288,warehouse_id_3,sku_29,74,93,2020-11-13T06:51:40
1289,warehouse_id_39,sku_41,144,73,2020-04-20T12:48:50
1290,warehouse_id_9,sku_112,81,75,2020-06-16T13:39:40
1291,warehouse_id_22,sku_30,111,98,2020-03-11T01:57:56
1292,warehouse_id_67,sku_85,110,99,2020-05-21T02:43:43
1293,warehouse_id_11,sku_67,123,70,2020-08-20T20:48:28
1294,warehouse_id_19,sku_56,150,77,2020-11-08T17:30:02
1295,warehouse_id_70,sku_194,136,65,2020-07-05T04:47:09
1296,warehouse_id_80,sku_165,135,48,2020-11-04T11:42:59
1297,warehouse_id_54,sku_19,95,74,2020-05-20T11:30:14
1298,warehouse_id_52,sku_191,107,62,2020-01-05T00:27:27
1299,warehouse_id_27,sku_169,105,108,2020-06-16T04:59:41
1300,warehouse_id_6,sku_73,132,102,2020-04-18T06:54:00
1301,warehouse_id_29,sku_179,39,92,2020-03-13T21:49:34
1302,warehouse_id_11,sku_187,61,60,2020-05-02T18:58:42
1303,warehouse_id_78,sku_169,138,72,2020-12-21T16:41:52
1304,warehouse_id_50,sku_187,84,81,2020-02-18T06:25:55
1305,warehouse_id_56,sku_93,77,95,2020-06-12T10:01:42
1306,warehouse_id_68,sku_151,87,91,2020-09-23T05:15:29
1307,warehouse_id_60,sku_80,100,54,2020-09-22T14:49:29
1308,warehouse_id_34,sku_134,68,88,2020-03-26T04:07:36
1309,warehouse_id_68,sku_88,115,88,2020-11-15T03:30:41
1310,warehouse_id_79,sku_41,90,107,2020-09-23T22:33:58
1311,warehouse_id_18,sku_91,117,73,2020-05-24T11:43:52
1312,warehouse_id_71,sku_70,90,67,2020-05-16T23:53:12
1313,warehouse_id_29,sku_198,92,67,2020-05-31T19:38:00
1314,warehouse_id_72,sku_180,93,69,2020-01-15T07:43:35
1315,warehouse_id_40,sku_76,131,93,2020-02-24T07:41:41
1316,warehouse_id_32,sku_140,80,68,2020-09-02T09:53:39
1317,warehouse_id_53,sku_92,102,69,2020-02-04T06:06:32
1318,warehouse_id_37,sku_34,112,71,2020-01-19T03:06:27
1319,warehouse_id_72,sku_135,140,59,2020-08-09T16:17:12
1320,warehouse_id_64,sku_56,93,123,2020-11-10T04:30:08
1321,warehouse_id_36,sku_151,79,64,2020-09-15T21:57:06
1322,warehouse_id_20,sku_96,83,60,2020-11-24T09:53:47
1323,warehouse_id_20,sku_9,171,109,2020-02-21T19:12:40
1324,warehouse_id_24,sku_196,116,78,2020-05-24T20:19:50
1325,warehouse_id_75,sku_7,59,73,2020-12-25T04:19:15
1326,warehouse_id_37,sku_148,129,72,2020-02-22T09:06:15
1327,warehouse_id_12,sku_144,94,97,2020-11-01T23:44:30
1328,warehouse_id_77,sku_123,96,105,2020-09-22T01:23:49
1329,warehouse_id_44,sku_128,121,79,2020-07-15T23:27:38
1330,warehouse_id_79,sku_12,81,76,2020-09-12T11:20:49
1331,warehouse_id_15,sku_66,125,62,2020-02-10T05:53:14
1332,warehouse_id_67,sku_132,155,69,2020-05-14T01:59:17
1333,warehouse_id_41,sku_30,133,89,2020-09-13T02:58:38
1334,warehouse_id_42,sku_12,106,78,2020-09-16T12:12:22
1335,warehouse_id_4,sku_110,145,101,2020-09-09T14:29:31
1336,warehouse_id_71,sku_190,101,71,2020-04-03T15:48:49
1337,warehouse_id_34,sku_32,139,91,2020-09-03T18:44:37
1338,warehouse_id_65,sku_25,135,76,2020-05-26T06:22:00
1339,warehouse_id_47,sku_77,114,99,2020-08-31T10:25:59
1340,warehouse_id_68,sku_59,138,74,2020-11-30T18:01:42
1341,warehouse_id_29,sku_90,96,65,2020-12-16T11:44:56
1342,warehouse_id_47,sku_129,109,79,2020-03-19T01:10:21
1343,warehouse_id_7,sku_158,103,83,2020-07-20T21:02:51
1344,warehouse_id_33,sku_162,134,73,2020-07-15T09:32:23
1345,warehouse_id_41,sku_31,138,98,2020-04-01T23:11:54
1346,warehouse_id_44,sku_158,78,75,2020-10-15T08:57:44
1347,warehouse_id_9,sku_21,41,80,2020-08-12T11:33:16
1348,warehouse_id_2,sku_7,85,82,2020-08-18T11:01:56
1349,warehouse_id_75,sku_58,141,60,2020-09-10T12:12:00
1350,warehouse_id_35,sku_73,149,67,2020-01-03T12:20:30
1351,warehouse_id_57,sku_73,131,88,2020-06-30T11:38:10
1352,warehouse_id_42,sku_121,112,56,2020-02-21T04:59:56
1353,warehouse_id_51,sku_35,81,86,2020-02-07T10:58:56
1354,warehouse_id_3,sku_193,164,76,2020-09-04T11:43:33
1355,warehouse_id_56,sku_152,131,68,2020-07-29T10:43:53
1356,warehouse_id_69,sku_165,122,61,2020-08-31T16:03:11
1357,warehouse_id_26,sku_2,116,58,2020-08-15T04:40:59
1358,warehouse_id_19,sku_189,104,68,2020-08-08T10:03:12
1359,warehouse_id_62,sku_91,88,82,2020-06-14T11:22:35
1360,warehouse_id_76,sku_7,88,87,2020-12-17T22:58:07
1361,warehouse_id_48,sku_95,118,68,2020-02-21T07:44:21
1362,warehouse_id_28,sku_5,98,100,2020-03-24T05:58:19
1363,warehouse_id_53,sku_138,119,84,2020-10-22T10:45:56
1364,warehouse_id_5,sku_186,134,78,2020-04-10T11:47:46
1365,warehouse_id_50,sku_96,99,105,2020-05-09T18:30:04
1366,warehouse_id_44,sku_61,96,86,2020-11-17T01:21:25
1367,warehouse_id_79,sku_50,156,68,2020-12-13T07:58:19
1368,warehouse_id_32,sku_196,93,62,2020-10-15T06:22:51
1369,warehouse_id_58,sku_174,149,98,2020-03-05T18:17:53
1370,warehouse_id_31,sku_132,122,71,2020-03-29T23:32:16
1371,warehouse_id_23,sku_2,145,66,2020-01-08T02:19:59
1372,warehouse_id_54,sku_63,138,80,2020-09-25T20:01:06
1373,warehouse_id_13,sku_121,104,90,2020-04-20T06:03:44
1374,warehouse_id_51,sku_24,149,94,2020-05-01T01:44:59
1375,warehouse_id_80,sku_184,141,77,2020-02-17T02:08:23
1376,warehouse_id_54,sku_59,75,88,2020-08-29T03:25:35
1377,warehouse_id_38,sku_116,130,105,2020-03-19T08:23:44
1378,warehouse_id_51,sku_68,136,92,2020-11-01T20:22:59
1379,warehouse_id_73,sku_126,123,78,2020-03-07T13:51:01
1380,warehouse_id_36,sku_20,96,88,2020-07-26T16:02:29
1381,warehouse_id_56,sku_197,116,94,2020-12-15T12:36:02
1382,warehouse_id_20,sku_74,132,97,2020-07-28T11:51:08
1383,warehouse_id_41,sku_169,133,94,2020-04-28T03:52:37
1384,warehouse_id_34,sku_18,161,82,2020-03-20T13:32:09
1385,warehouse_id_46,sku_67,155,63,2020-08-06T07:59:54
1386,warehouse_id_20,sku_168,110,90,2020-07-15T09:41:49
1387,warehouse_id_46,sku_43,107,94,2020-08-09T21:16:31
1388,warehouse_id_75,sku_101,81,98,2020-05-24T19:48:05
1389,warehouse_id_32,sku_14,111,81,2020-05-25T16:42:25
1390,warehouse_id_4,sku_83,103,108,2020-05-12T14:45:05
1391,warehouse_id_69,sku_169,163,71,2020-07-27T06:26:12
1392,warehouse_id_22,sku_26,135,75,2020-11-23T12:25:00
1393,warehouse_id_73,sku_112,104,78,2020-11-04T14:25:55
1394,warehouse_id_48,sku_186,112,77,2020-07-16T09:48:09
1395,warehouse_id_13,sku_9,105,92,2020-10-17T05:12:10
1396,warehouse_id_58,sku_30,94,73,2020-07-17T08:23:57
1397,warehouse_id_47,sku_86,147,87,2020-04-28T22:51:21
1398,warehouse_id_62,sku_77,145,119,2020-12-18T19:46:38
1399,warehouse_id_59,sku_13,137,92,2020-03-07T03:30:39
1400,warehouse_id_61,sku_21,182,93,2020-07-13T01:41:48
1401,warehouse_id_27,sku_120,97,72,2020-02-29T05:36:10
1402,warehouse_id_44,sku_12,101,84,2020-10-16T13:40:27
1403,warehouse_id_7,sku_132,122,61,2020-11-06T22:40:50
1404,warehouse_id_47,sku_198,165,92,2020-04-07T02:21:49
1405,warehouse_id_72,sku_176,78,65,2020-01-02T01:27:11
1406,warehouse_id_15,sku_19,116,63,2020-01-10T09:42:41
1407,warehouse_id_62,sku_106,154,92,2020-07-16T16:44:43
1408,warehouse_id_61,sku_159,148,95,2020-03-23T22:04:39
1409,warehouse_id_62,sku_146,140,106,2020-05-11T08:47:06
1410,warehouse_id_56,sku_173,49,62,2020-03-12T23:10:12
1411,warehouse_id_10,sku_1,67,75,2020-05-11T06:06:57
1412,warehouse_id_71,sku_95,135,76,2020-10-17T13:19:15
1413,warehouse_id_71,sku_191,167,96,2020-08-27T03:20:05
1414,warehouse_id_66,sku_158,116,41,2020-03-18T09:27:26
1415,warehouse_id_34,sku_89,124,65,2020-07-16T05:43:12
1416,warehouse_id_36,sku_195,163,79,2020-07-20T09:23:54
1417,warehouse_id_65,sku_40,110,49,2020-05-02T01:25:18
1418,warehouse_id_42,sku_32,115,76,2020-06-19T19:41:57
1419,warehouse_id_48,sku_123,110,71,2020-01-28T02:26:51
1420,warehouse_id_19,sku_104,83,87,2020-09-18T15:01:10
1421,warehouse_id_42,sku_79,136,84,2020-01-28T14:12:01
1422,warehouse_id_9,sku_76,131,102,2020-12-04T08:07:06
1423,warehouse_id_79,sku_146,114,64,2020-08-21T00:27:34
1424,warehouse_id_12,sku_190,163,73,2020-02-26T02:18:51
1425,warehouse_id_42,sku_101,109,61,2020-09-21T07:58:04
1426,warehouse_id_13,sku_146,153,64,2020-11-06T00:07:04
1427,warehouse_id_39,sku_134,156,71,2020-02-22T07:55:14
1428,warehouse_id_33,sku_74,134,87,2020-04-22T20:35:01
1429,warehouse_id_5,sku_140,151,73,2020-11-01T07:03:00
1430,warehouse_id_80,sku_45,131,55,2020-11-19T14:29:41
1431,warehouse_id_15,sku_15,143,77,2020-05-05T14:52:55
1432,warehouse_id_38,sku_102,144,100,2020-08-03T00:06:47
1433,warehouse_id_5,sku_122,129,80,2020-10-12T15:18:42
1434,warehouse_id_29,sku_84,136,78,2020-06-14T19:48:26
1435,warehouse_id_35,sku_93,85,75,2020-09-30T20:59:44
1436,warehouse_id_65,sku_168,163,94,2020-08-23T05:10:20
1437,warehouse_id_74,sku_38,99,62,2020-02-14T04:06:28
1438,warehouse_id_63,sku_49,146,88,2020-08-07T05:38:51
1439,warehouse_id_79,sku_6,108,77,2020-08-15T12:29:48
1440,warehouse_id_18,sku_75,90,87,2020-12-13T05:18:07
1441,warehouse_id_53,sku_193,137,99,2020-11-25T01:14:03
1442,warehouse_id_22,sku_130,125,80,2020-02-20T13:38:32
1443,warehouse_id_52,sku_147,132,84,2020-01-14T15:18:36
1444,warehouse_id_24,sku_31,116,31,2020-09-11T17:56:33
1445,warehouse_id_5,sku_115,102,75,2020-11-15T22:47:07
1446,warehouse_id_34,sku_65,124,73,2020-05-30T05:04:13
1447,warehouse_id_32,sku_47,134,77,2020-04-04T05:55:57
1448,warehouse_id_57,sku_129,153,74,2020-06-04T15:24:02
1449,warehouse_id_45,sku_93,165,79,2020-07-04T08:53:44
1450,warehouse_id_60,sku_171,96,117,2020-10-22T07:25:04
1451,warehouse_id_4,sku_68,130,67,2020-09-29T02:23:15
1452,warehouse_id_18,sku_177,122,59,2020-12-27T23:23:53
1453,warehouse_id_35,sku_6,156,74,2020-07-19T06:51:48
1454,warehouse_id_22,sku_149,100,82,2020-01-06T03:32:05
1455,warehouse_id_21,sku_106,57,39,2020-02-01T14:20:14
1456,warehouse_id_38,sku_102,165,96,2020-12-22T02:33:58
1457,warehouse_id_34,sku_172,74,105,2020-07-29T19:50:43
1458,warehouse_id_3,sku_25,104,100,2020-07-23T22:22:37
1459,warehouse_id_18,sku_159,116,65,2020-01-10T11:31:54
1460,warehouse_id_24,sku_165,59,85,2020-09-10T04:03:51
1461,warehouse_id_69,sku_43,116,87,2020-11-17T02:19:35
1462,warehouse_id_18,sku_84,92,73,2020-07-16T09:16:59
1463,warehouse_id_25,sku_173,140,62,2020-07-16T07:07:47
1464,warehouse_id_48,sku_174,141,60,2020-07-17T21:59:29
1465,warehouse_id_19,sku_196,88,49,2020-08-03T10:21:50
1466,warehouse_id_32,sku_104,116,86,2020-02-11T21:22:24
1467,warehouse_id_38,sku_85,113,81,2020-08-26T12:03:45
1468,warehouse_id_62,sku_129,160,98,2020-01-22T12:21:30
1469,warehouse_id_33,sku_135,98,39,2020-04-17T06:15:06
1470,warehouse_id_11,sku_40,73,56,2020-05-20T03:13:02
1471,warehouse_id_21,sku_33,172,71,2020-03-05T10:36:11
1472,warehouse_id_36,sku_82,105,96,2020-09-16T04:18:39
1473,warehouse_id_70,sku_9,117,86,2020-06-17T02:40:36
1474,warehouse_id_70,sku_142,109,107,2020-09-14T07:37:16
1475,warehouse_id_42,sku_99,131,80,2020-03-23T20:53:05
1476,warehouse_id_41,sku_84,100,71,2020-02-05T20:55:10
1477,warehouse_id_79,sku_103,104,114,2020-11-09T11:59:22
1478,warehouse_id_59,sku_72,83,83,2020-04-04T20:25:27
1479,warehouse_id_19,sku_140,145,77,2020-01-26T09:33:34
1480,warehouse_id_28,sku_136,152,88,2020-07-07T06:39:03
1481,warehouse_id_1,sku_10,133,78,2020-04-21T05:42:43
1482,warehouse_id_70,sku_82,117,95,2020-07-08T04:23:20
1483,warehouse_id_54,sku_124,138,87,2020-01-14T08:22:33
1484,warehouse_id_47,sku_56,82,61,2020-01-27T17:26:21
1485,warehouse_id_77,sku_161,83,93,2020-07-08T13:52:30
1486,warehouse_id_69,sku_133,131,85,2020-03-24T11:03:17
1487,warehouse_id_26,sku_92,91,88,2020-11-14T05:51:58
1488,warehouse_id_28,sku_40,107,72,2020-05-21T18:43:36
1489,warehouse_id_14,sku_185,113,75,2020-06-21T18:23:30
1490,warehouse_id_63,sku_149,116,90,2020-05-03T04:22:57
1491,warehouse_id_79,sku_81,120,84,2020-12-07T08:11:01
1492,warehouse_id_75,sku_178,81,77,2020-08-13T06:48:38
1493,warehouse_id_73,sku_23,138,90,2020-12-01T01:05:32
1494,warehouse_id_30,sku_18,118,85,2020-04-25T20:36:29
1495,warehouse_id_38,sku_28,78,89,2020-04-30T05:47:21
1496,warehouse_id_16,sku_68,116,98,2020-07-19T00:39:09
1497,warehouse_id_52,sku_148,128,103,2020-11-06T04:28:09
1498,warehouse_id_32,sku_124,76,73,2020-02-19T18:57:49
1499,warehouse_id_49,sku_185,135,54,2020-03-26T20:26:57
1500,warehouse_id_31,sku_155,111,81,2020-11-12T21:30:28
1501,warehouse_id_13,sku_55,80,62,2020-10-22T11:26:47
1502,warehouse_id_1,sku_126,107,67,2020-02-04T08:08:52
1503,warehouse_id_4,sku_119,126,96,2020-11-02T20:37:11
1504,warehouse_id_55,sku_60,145,83,2020-08-15T15:34:40
1505,warehouse_id_8,sku_87,155,76,2020-05-08T18:42:16
1506,warehouse_id_80,sku_54,123,107,2020-09-12T05:17:55
1507,warehouse_id_24,sku_61,138,97,2020-05-27T15:42:32
1508,warehouse_id_53,sku_163,118,73,2020-12-24T16:35:33
1509,warehouse_id_48,sku_173,105,62,2020-07-01T15:05:07
1510,warehouse_id_42,sku_11,59,57,2020-11-11T19:17:18
1511,warehouse_id_45,sku_40,104,92,2020-08-04T18:20:02
1512,warehouse_id_17,sku_85,124,44,2020-01-09T06:35:53
1513,warehouse_id_72,sku_79,91,106,2020-12-08T08:24:30
1514,warehouse_id_75,sku_38,116,77,2020-10-30T22:43:25
1515,warehouse_id_15,sku_156,115,85,2020-04-17T05:48:37
1516,warehouse_id_65,sku_55,95,79,2020-05-17T14:24:39
1517,warehouse_id_30,sku_166,96,83,2020-12-05T17:29:11
1518,warehouse_id_45,sku_178,83,62,2020-03-29T19:10:27
1519,warehouse_id_72,sku_14,145,65,2020-06-10T08:23:13
1520,warehouse_id_16,sku_24,125,79,2020-06-22T09:32:28
1521,warehouse_id_77,sku_93,101,90,2020-10-01T02:27:27
1522,warehouse_id_76,sku_41,124,70,2020-12-01T04:40:45
1523,warehouse_id_5,sku_198,108,72,2020-06-01T20:23:20
1524,warehouse_id_40,sku_64,109,94,2020-11-15T10:39:56
1525,warehouse_id_59,sku_72,136,64,2020-05-27T23:13:40
1526,warehouse_id_80,sku_30,131,65,2020-05-25T06:52:15
1527,warehouse_id_27,sku_101,115,61,2020-01-04T15:42:37
1528,warehouse_id_64,sku_15,147,90,2020-05-28T23:56:49
1529,warehouse_id_51,sku_59,102,71,2020-06-18T19:07:44
1530,warehouse_id_7,sku_172,64,86,2020-01-06T07:18:43
1531,warehouse_id_16,sku_134,140,76,2020-08-05T15:44:34
1532,warehouse_id_36,sku_172,162,102,2020-08-25T05:13:14
1533,warehouse_id_49,sku_153,114,77,2020-07-19T20:52:43
1534,warehouse_id_79,sku_142,110,69,2020-02-04T22:09:46
1535,warehouse_id_41,sku_153,119,72,2020-03-20T08:47:23
1536,warehouse_id_37,sku_100,147,80,2020-09-23T20:35:11
1537,warehouse_id_35,sku_188,70,95,2020-10-15T23:31:14
1538,warehouse_id_7,sku_61,138,69,2020-02-24T15:30:43
1539,warehouse_id_58,sku_191,144,71,2020-01-24T20:00:39
1540,warehouse_id_52,sku_94,180,73,2020-12-10T02:50:51
1541,warehouse_id_10,sku_153,100,71,2020-01-22T18:10:57
1542,warehouse_id_10,sku_159,109,97,2020-07-26T02:43:10
1543,warehouse_id_37,sku_22,119,71,2020-01-27T12:14:57
1544,warehouse_id_67,sku_49,153,61,2020-01-07T22:52:37
1545,warehouse_id_58,sku_26,109,96,2020-10-30T08:25:43
1546,warehouse_id_31,sku_138,102,84,2020-01-20T12:15:37
1547,warehouse_id_24,sku_145,204,95,2020-02-25T22:44:52
1548,warehouse_id_38,sku_149,106,81,2020-01-02T19:12:40
1549,warehouse_id_30,sku_89,116,94,2020-07-17T19:58:21
1550,warehouse_id_20,sku_64,177,105,2020-10-07T01:08:00
1551,warehouse_id_6,sku_85,100,44,2020-04-06T00:47:36
1552,warehouse_id_64,sku_90,116,67,2020-02-21T04:04:13
1553,warehouse_id_46,sku_191,173,53,2020-01-22T10:48:34
1554,warehouse_id_63,sku_85,114,77,2020-02-06T12:22:35
1555,warehouse_id_39,sku_2,101,96,2020-08-07T09:45:14
1556,warehouse_id_23,sku_194,96,92,2020-11-25T22:22:45
1557,warehouse_id_38,sku_199,133,75,2020-01-16T20:40:43
1558,warehouse_id_43,sku_113,138,118,2020-08-18T23:54:45
1559,warehouse_id_33,sku_45,149,74,2020-08-23T00:48:57
1560,warehouse_id_19,sku_149,120,71,2020-11-16T01:10:02
1561,warehouse_id_70,sku_116,140,67,2020-09-04T20:41:47
1562,warehouse_id_39,sku_20,106,105,2020-03-25T18:38:24
1563,warehouse_id_9,sku_126,86,85,2020-09-15T04:54:52
1564,warehouse_id_65,sku_121,126,72,2020-09-06T18:09:41
1565,warehouse_id_2,sku_190,84,75,2020-07-15T08:56:07
1566,warehouse_id_4,sku_150,108,92,2020-11-30T19:37:23
1567,warehouse_id_75,sku_22,107,78,2020-07-18T12:32:27
1568,warehouse_id_27,sku_12,157,84,2020-08-13T16:39:44
1569,warehouse_id_77,sku_97,139,52,2020-05-04T02:02:39
1570,warehouse_id_61,sku_142,107,82,2020-12-10T19:02:37
1571,warehouse_id_9,sku_185,105,108,2020-04-27T07:03:17
1572,warehouse_id_45,sku_186,142,86,2020-01-30T22:42:03
1573,warehouse_id_29,sku_120,135,84,2020-06-02T20:02:18
1574,warehouse_id_35,sku_195,131,76,2020-01-01T08:26:05
1575,warehouse_id_1,sku_127,92,65,2020-06-08T14:39:51
1576,warehouse_id_41,sku_138,143,97,2020-03-23T23:25:04
1577,warehouse_id_30,sku_56,133,95,2020-10-16T23:56:57
1578,warehouse_id_39,sku_51,101,92,2020-02-06T22:41:08
1579,warehouse_id_61,sku_41,103,89,2020-06-01T08:03:38
1580,warehouse_id_1,sku_19,107,75,2020-06-06T00:31:20
1581,warehouse_id_57,sku_28,124,88,2020-09-22T06:13:22
1582,warehouse_id_79,sku_91,122,76,2020-04-30T04:53:51
1583,warehouse_id_29,sku_167,116,89,2020-06-29T21:42:03
1584,warehouse_id_17,sku_61,105,79,2020-09-24T03:06:39
1585,warehouse_id_75,sku_55,129,84,2020-08-31T02:18:44
1586,warehouse_id_66,sku_20,125,92,2020-06-18T21:02:40
1587,warehouse_id_68,sku_71,157,67,2020-08-15T10:25:37
1588,warehouse_id_76,sku_29,104,85,2020-07-20T02:26:16
1589,warehouse_id_6,sku_62,103,86,2020-03-23T15:31:48
1590,warehouse_id_38,sku_73,162,68,2020-08-31T06:53:59
1591,warehouse_id_63,sku_43,110,42,2020-05-07T01:54:26
1592,warehouse_id_41,sku_26,148,88,2020-02-14T04:31:53
1593,warehouse_id_9,sku_75,134,83,2020-12-07T10:16:06
1594,warehouse_id_72,sku_41,162,75,2020-12-13T14:46:03
1595,warehouse_id_62,sku_65,64,122,2020-11-16T20:49:05
1596,warehouse_id_20,sku_73,100,90,2020-11-21T03:19:11
1597,warehouse_id_22,sku_123,85,84,2020-06-03T09:03:54
1598,warehouse_id_23,sku_170,133,82,2020-06-24T03:59:14
1599,warehouse_id_74,sku_17,85,97,2020-01-14T09:42:32
1600,warehouse_id_57,sku_127,147,78,2020-03-16T00:49:29
1601,warehouse_id_14,sku_95,100,73,2020-05-14T17:58:39
1602,warehouse_id_76,sku_32,140,92,2020-04-16T14:39:24
1603,warehouse_id_78,sku_195,127,78,2020-05-22T21:44:28
1604,warehouse_id_56,sku_85,87,109,2020-07-10T07:40:09
1605,warehouse_id_43,sku_82,132,59,2020-09-04T13:05:53
1606,warehouse_id_63,sku_48,67,99,2020-07-19T16:19:18
1607,warehouse_id_57,sku_187,68,62,2020-06-13T01:35:05
1608,warehouse_id_31,sku_187,73,73,2020-08-15T09:52:33
1609,warehouse_id_3,sku_47,79,63,2020-03-20T17:44:29
1610,warehouse_id_47,sku_87,121,66,2020-06-25T08:32:01
1611,warehouse_id_79,sku_116,110,105,2020-10-08T15:44:52
1612,warehouse_id_2,sku_189,114,76,2020-10-28T03:21:41
1613,warehouse_id_49,sku_173,70,73,2020-05-08T18:02:43
1614,warehouse_id_34,sku_1,94,94,2020-05-24T23:18:06
1615,warehouse_id_57,sku_67,110,86,2020-02-25T17:57:24
1616,warehouse_id_3,sku_25,101,75,2020-03-09T09:03:25
1617,warehouse_id_18,sku_109,96,89,2020-07-04T08:51:32
1618,warehouse_id_33,sku_178,13,104,2020-06-22T13:01:00
1619,warehouse_id_24,sku_63,103,71,2020-08-11T05:47:19
1620,warehouse_id_77,sku_41,133,77,2020-03-26T02:56:44
1621,warehouse_id_34,sku_111,156,88,2020-06-16T09:35:08
1622,warehouse_id_34,sku_199,86,71,2020-02-11T15:13:21
1623,warehouse_id_29,sku_114,128,95,2020-10-15T20:08:17
1624,warehouse_id_45,sku_42,111,73,2020-06-27T23:44:57
1625,warehouse_id_71,sku_164,107,63,2020-05-18T05:22:25
1626,warehouse_id_65,sku_191,156,57,2020-10-10T07:37:11
1627,warehouse_id_27,sku_6,152,64,2020-12-26T04:46:50
