po_number,supplier_id,warehouse_id,order_ts,status
po_number_1154,2036,warehouse_id_26,2020-03-03T02:57:54,closed
po_number_1155,2082,warehouse_id_13,2020-09-12T23:54:12,closed
po_number_1156,2025,warehouse_id_50,2020-09-28T10:41:51,approved
po_number_1157,2085,warehouse_id_51,2020-09-23T05:27:04,closed
po_number_1158,2113,warehouse_id_20,2020-06-08T12:44:50,closed
po_number_1159,2047,warehouse_id_40,2020-04-09T06:49:43,approved
po_number_1160,2052,warehouse_id_68,2020-03-30T17:30:59,draft
po_number_1161,2095,warehouse_id_36,2020-02-17T18:28:42,draft
po_number_1162,2077,warehouse_id_54,2020-08-19T21:31:57,received
po_number_1163,2025,warehouse_id_80,2020-08-18T03:39:53,draft
po_number_1164,2114,warehouse_id_32,2020-04-08T11:35:11,approved
po_number_1165,2096,warehouse_id_39,2020-03-07T10:49:54,closed
po_number_1166,2003,warehouse_id_59,2020-09-11T02:53:56,in_transit
po_number_1167,2012,warehouse_id_63,2020-09-15T08:17:43,draft
po_number_1168,2056,warehouse_id_31,2020-10-11T21:13:03,received
po_number_1169,2022,warehouse_id_14,2020-10-03T07:03:23,approved
po_number_1170,2025,warehouse_id_76,2020-08-21T14:15:59,received
po_number_1171,2012,warehouse_id_52,2020-10-17T06:52:00,in_transit
po_number_1172,2021,warehouse_id_1,2020-02-21T07:19:25,closed
po_number_1173,2105,warehouse_id_45,2020-05-07T14:48:08,received
po_number_1174,2075,warehouse_id_1,2020-02-13T02:23:17,approved
po_number_1175,2078,warehouse_id_26,2020-08-05T08:48:14,approved
po_number_1176,2119,warehouse_id_40,2020-06-13T23:36:42,draft
po_number_1177,2090,warehouse_id_71,2020-07-10T13:47:37,approved
po_number_1178,2083,warehouse_id_32,2020-06-02T12:34:54,in_transit
po_number_1179,2034,warehouse_id_6,2020-12-07T12:45:38,received
po_number_1180,2067,warehouse_id_15,2020-11-19T13:23:57,received
po_number_1181,2029,warehouse_id_48,2020-07-08T22:03:26,closed
po_number_1182,2119,warehouse_id_13,2020-12-21T10:11:31,closed
po_number_1183,2000,warehouse_id_16,2020-12-23T00:33:52,in_transit
po_number_1184,2038,warehouse_id_78,2020-12-08T08:52:59,draft
po_number_1185,2025,warehouse_id_62,2020-07-18T07:16:19,in_transit
po_number_1186,2096,warehouse_id_75,2020-07-25T12:33:02,approved
po_number_1187,2036,warehouse_id_30,2020-08-17T13:36:56,in_transit
po_number_1188,2043,warehouse_id_50,2020-03-08T05:50:36,draft
po_number_1189,2079,warehouse_id_63,2020-08-02T10:57:57,draft
po_number_1190,2007,warehouse_id_38,2020-08-15T23:53:47,in_transit
po_number_1191,2068,warehouse_id_2,2020-10-31T03:50:28,in_transit
po_number_1192,2053,warehouse_id_67,2020-12-06T08:36:40,draft
po_number_1193,2117,warehouse_id_54,2020-01-17T15:23:17,approved
po_number_1194,2112,warehouse_id_63,2020-03-15T01:57:27,approved
po_number_1195,2018,warehouse_id_39,2020-12-16T19:20:09,approved
po_number_1196,2015,warehouse_id_1,2020-10-09T11:41:53,approved
po_number_1197,2046,warehouse_id_36,2020-09-15T06:06:51,received
po_number_1198,2101,warehouse_id_79,2020-09-25T14:21:26,draft
po_number_1199,2119,warehouse_id_63,2020-01-28T07:45:06,closed
po_number_1200,2001,warehouse_id_78,2020-10-20T22:21:37,approved
po_number_1201,2040,warehouse_id_72,2020-09-20T13:17:38,received
po_number_1202,2102,warehouse_id_68,2020-03-15T15:34:47,closed
po_number_1203,2069,warehouse_id_11,2020-09-14T19:10:35,approved
po_number_1204,2046,warehouse_id_5,2020-03-25T01:07:15,approved
po_number_1205,2117,warehouse_id_76,2020-01-18T17:59:37,in_transit
po_number_1206,2074,warehouse_id_22,2020-09-04T21:01:34,draft
po_number_1207,2040,warehouse_id_42,2020-03-12T12:34:48,approved
po_number_1208,2022,warehouse_id_46,2020-04-19T17:14:14,closed
po_number_1209,2024,warehouse_id_25,2020-03-10T23:39:31,draft
po_number_1210,2068,warehouse_id_29,2020-09-13T15:26:26,received
po_number_1211,2097,warehouse_id_33,2020-04-21T22:29:40,draft
po_number_1212,2016,warehouse_id_75,2020-01-23T13:54:37,approved
po_number_1213,2052,warehouse_id_2,2020-11-14T02:59:23,received
po_number_1214,2036,warehouse_id_67,2020-02-12T23:49:34,received
po_number_1215,2000,warehouse_id_78,2020-02-07T19:40:06,in_transit
po_number_1216,2068,warehouse_id_5,2020-09-05T08:50:08,received
po_number_1217,2048,warehouse_id_12,2020-03-13T22:40:57,approved
po_number_1218,2021,warehouse_id_60,2020-03-02T06:58:32,approved
po_number_1219,2072,warehouse_id_68,2020-10-20T03:59:09,draft
po_number_1220,2097,warehouse_id_44,2020-09-13T15:51:37,closed
po_number_1221,2025,warehouse_id_31,2020-05-10T03:30:03,in_transit
po_number_1222,2118,warehouse_id_66,2020-06-27T10:59:09,closed
po_number_1223,2109,warehouse_id_24,2020-05-25T02:48:57,draft
po_number_1224,2003,warehouse_id_60,2020-03-07T02:44:23,in_transit
po_number_1225,2100,warehouse_id_18,2020-11-28T17:30:54,closed
po_number_1226,2115,warehouse_id_80,2020-03-02T23:51:09,approved
po_number_1227,2030,warehouse_id_56,2020-10-25T22:34:57,approved
po_number_1228,2075,warehouse_id_1,2020-11-19T04:33:11,draft
po_number_1229,2013,warehouse_id_50,2020-10-31T04:21:38,draft
po_number_1230,2094,warehouse_id_80,2020-08-28T17:25:01,draft
po_number_1231,2029,warehouse_id_1,2020-05-28T09:42:52,closed
po_number_1232,2071,warehouse_id_63,2020-04-17T11:08:22,received
po_number_1233,2000,warehouse_id_39,2020-05-31T06:11:37,received
po_number_1234,2113,warehouse_id_20,2020-07-02T19:13:50,in_transit
po_number_1235,2026,warehouse_id_43,2020-08-24T18:44:17,received
po_number_1236,2024,warehouse_id_4,2020-02-13T10:23:21,in_transit
po_number_1237,2003,warehouse_id_29,2020-11-24T01:05:30,approved
po_number_1238,2081,warehouse_id_70,2020-01-31T20:59:11,in_transit
po_number_1239,2105,warehouse_id_1,2020-10-17T11:03:33,in_transit
po_number_1240,2107,warehouse_id_2,2020-07-16T13:16:15,approved
po_number_1241,2089,warehouse_id_45,2020-09-13T18:32:33,approved
po_number_1242,2078,warehouse_id_55,2020-12-20T10:34:49,in_transit
po_number_1243,2101,warehouse_id_49,2020-03-19T06:59:57,received
po_number_1244,2007,warehouse_id_47,2020-03-02T04:25:08,draft
po_number_1245,2048,warehouse_id_11,2020-06-04T22:28:42,closed
po_number_1246,2093,warehouse_id_71,2020-08-13T04:05:55,draft
po_number_1247,2090,warehouse_id_35,2020-04-20T18:16:39,approved
po_number_1248,2030,warehouse_id_18,2020-09-06T00:13:23,received
po_number_1249,2070,warehouse_id_18,2020-06-10T04:40:23,draft
po_number_1250,2011,warehouse_id_54,2020-01-27T23:23:56,approved
po_number_1251,2105,warehouse_id_42,2020-04-03T02:21:23,in_transit
po_number_1252,2024,warehouse_id_45,2020-10-26T13:15:53,in_transit
po_number_1253,2082,warehouse_id_35,2020-05-22T22:58:39,received
po_number_1254,2035,warehouse_id_11,2020-04-14T04:03:35,received
po_number_1255,2117,warehouse_id_4,2020-01-05T07:57:01,approved
po_number_1256,2107,warehouse_id_27,2020-01-27T04:04:16,in_transit
po_number_1257,2100,warehouse_id_52,2020-06-07T04:49:35,received
po_number_1258,2087,warehouse_id_36,2020-01-25T16:57:00,closed
po_number_1259,2016,warehouse_id_58,2020-09-11T16:53:27,closed
po_number_1260,2055,warehouse_id_31,2020-04-20T03:30:54,received
po_number_1261,2081,warehouse_id_8,2020-03-26T12:55:33,received
po_number_1262,2035,warehouse_id_11,2020-01-10T17:17:44,draft
po_number_1263,2024,warehouse_id_5,2020-08-25T22:59:54,closed
po_number_1264,2051,warehouse_id_14,2020-01-24T20:44:46,closed
po_number_1265,2095,warehouse_id_2,2020-06-18T02:04:03,approved
po_number_1266,2096,warehouse_id_8,2020-03-27T05:42:00,in_transit
po_number_1267,2010,warehouse_id_62,2020-04-11T23:21:29,received
po_number_1268,2005,warehouse_id_54,2020-05-26T03:09:49,draft
po_number_1269,2028,warehouse_id_77,2020-04-18T23:07:24,received
po_number_1270,2067,warehouse_id_9,2020-06-20T10:21:17,in_transit
po_number_1271,2038,warehouse_id_78,2020-06-29T17:16:48,approved
po_number_1272,2095,warehouse_id_55,2020-02-25T06:40:56,closed
po_number_1273,2095,warehouse_id_65,2020-06-29T08:27:41,closed
po_number_1274,2062,warehouse_id_34,2020-05-25T10:31:58,approved
po_number_1275,2065,warehouse_id_1,2020-08-10T15:39:59,received
po_number_1276,2044,warehouse_id_57,2020-01-21T22:22:49,received
po_number_1277,2085,warehouse_id_68,2020-01-07T21:55:37,in_transit
po_number_1278,2052,warehouse_id_63,2020-03-31T06:08:27,in_transit
po_number_1279,2060,warehouse_id_26,2020-01-09T23:28:14,in_transit
po_number_1280,2102,warehouse_id_6,2020-01-06T05:41:31,received
po_number_1281,2095,warehouse_id_66,2020-11-09T03:38:38,approved
po_number_1282,2056,warehouse_id_39,2020-10-25T15:04:18,draft
po_number_1283,2067,warehouse_id_50,2020-07-01T02:52:53,received
po_number_1284,2066,warehouse_id_30,2020-01-04T06:25:37,closed
po_number_1285,2062,warehouse_id_31,2020-02-12T13:52:48,closed
po_number_1286,2069,warehouse_id_47,2020-08-17T20:10:35,approved
po_number_1287,2110,warehouse_id_65,2020-10-10T20:01:25,in_transit
po_number_1288,2055,warehouse_id_31,2020-11-13T12:52:06,draft
po_number_1289,2064,warehouse_id_42,2020-06-29T21:08:50,in_transit
po_number_1290,2048,warehouse_id_52,2020-12-22T20:54:47,received
po_number_1291,2108,warehouse_id_25,2020-04-13T06:28:23,approved
po_number_1292,2017,warehouse_id_13,2020-11-01T06:16:39,approved
po_number_1293,2083,warehouse_id_13,2020-01-05T15:08:31,approved
po_number_1294,2086,warehouse_id_7,2020-10-21T21:27:08,in_transit
po_number_1295,2032,warehouse_id_2,2020-01-06T23:26:43,approved
po_number_1296,2001,warehouse_id_33,2020-05-15T13:00:59,approved
po_number_1297,2041,warehouse_id_48,2020-03-02T12:59:51,received
po_number_1298,2085,warehouse_id_2,2020-07-21T07:44:59,approved
po_number_1299,2003,warehouse_id_69,2020-03-10T04:57:30,approved
po_number_1300,2109,warehouse_id_25,2020-10-04T10:23:21,approved
po_number_1301,2095,warehouse_id_73,2020-11-01T02:34:57,received
po_number_1302,2095,warehouse_id_9,2020-10-02T14:58:26,approved
po_number_1303,2085,warehouse_id_65,2020-10-22T21:45:48,approved
po_number_1304,2092,warehouse_id_15,2020-11-16T16:49:24,draft
po_number_1305,2092,warehouse_id_44,2020-02-17T20:10:15,received
po_number_1306,2023,warehouse_id_28,2020-11-14T10:50:03,in_transit
po_number_1307,2108,warehouse_id_14,2020-06-28T16:28:13,draft
po_number_1308,2015,warehouse_id_64,2020-01-15T23:47:31,received
po_number_1309,2085,warehouse_id_20,2020-12-05T04:10:28,approved
po_number_1310,2061,warehouse_id_77,2020-02-14T14:38:22,draft
po_number_1311,2024,warehouse_id_67,2020-05-07T16:32:00,approved
po_number_1312,2044,warehouse_id_1,2020-10-05T13:47:31,received
po_number_1313,2096,warehouse_id_48,2020-01-31T02:50:34,draft
po_number_1314,2020,warehouse_id_22,2020-10-15T20:44:49,approved
po_number_1315,2115,warehouse_id_19,2020-10-12T03:03:28,closed
po_number_1316,2054,warehouse_id_51,2020-08-02T03:33:39,approved
po_number_1317,2024,warehouse_id_32,2020-11-02T04:16:41,received
po_number_1318,2006,warehouse_id_79,2020-07-20T22:50:47,approved
po_number_1319,2063,warehouse_id_18,2020-02-18T14:44:08,approved
po_number_1320,2106,warehouse_id_60,2020-02-12T15:39:48,in_transit
po_number_1321,2106,warehouse_id_74,2020-02-14T05:17:11,draft
po_number_1322,2004,warehouse_id_23,2020-12-16T18:08:07,approved
po_number_1323,2096,warehouse_id_69,2020-09-23T07:03:47,approved
po_number_1324,2024,warehouse_id_72,2020-05-15T08:57:23,received
po_number_1325,2067,warehouse_id_27,2020-11-09T13:18:50,draft
po_number_1326,2024,warehouse_id_80,2020-08-22T04:18:42,received
po_number_1327,2053,warehouse_id_7,2020-02-09T09:33:01,approved
po_number_1328,2041,warehouse_id_19,2020-02-19T01:39:06,closed
po_number_1329,2015,warehouse_id_27,2020-04-17T23:23:37,in_transit
po_number_1330,2099,warehouse_id_5,2020-10-20T09:51:05,in_transit
po_number_1331,2007,warehouse_id_75,2020-11-10T19:36:34,draft
po_number_1332,2072,warehouse_id_22,2020-10-18T11:48:24,in_transit
po_number_1333,2082,warehouse_id_43,2020-08-11T04:57:38,approved
po_number_1334,2022,warehouse_id_34,2020-12-24T14:26:50,draft
po_number_1335,2037,warehouse_id_77,2020-12-05T23:17:58,in_transit
po_number_1336,2022,warehouse_id_6,2020-07-10T23:15:16,approved
po_number_1337,2055,warehouse_id_11,2020-12-03T05:15:27,in_transit
po_number_1338,2091,warehouse_id_9,2020-10-08T12:13:31,draft
po_number_1339,2114,warehouse_id_68,2020-12-09T06:47:20,draft
po_number_1340,2023,warehouse_id_79,2020-02-28T04:00:42,received
po_number_1341,2028,warehouse_id_71,2020-12-01T04:58:24,approved
po_number_1342,2006,warehouse_id_27,2020-06-12T17:24:28,received
po_number_1343,2035,warehouse_id_39,2020-01-01T16:30:16,received
po_number_1344,2002,warehouse_id_71,2020-02-09T15:14:30,approved
po_number_1345,2018,warehouse_id_23,2020-05-14T12:41:11,received
po_number_1346,2085,warehouse_id_39,2020-06-03T04:07:48,received
po_number_1347,2034,warehouse_id_12,2020-08-23T02:48:09,closed
po_number_1348,2085,warehouse_id_21,2020-10-01T04:28:28,closed
po_number_1349,2113,warehouse_id_16,2020-11-11T15:41:15,closed
po_number_1350,2074,warehouse_id_48,2020-07-21T16:36:24,draft
po_number_1351,2023,warehouse_id_57,2020-02-01T08:43:21,in_transit
po_number_1352,2016,warehouse_id_29,2020-03-23T13:05:54,received
po_number_1353,2045,warehouse_id_2,2020-04-16T04:51:14,draft
po_number_1354,2017,warehouse_id_59,2020-02-12T02:51:48,draft
po_number_1355,2086,warehouse_id_69,2020-08-07T20:14:41,closed
po_number_1356,2034,warehouse_id_28,2020-04-13T07:51:25,received
po_number_1357,2091,warehouse_id_66,2020-02-22T18:40:05,in_transit
po_number_1358,2052,warehouse_id_61,2020-09-17T20:27:07,approved
po_number_1359,2116,warehouse_id_17,2020-03-14T12:30:38,received
po_number_1360,2108,warehouse_id_68,2020-09-13T14:44:01,closed
po_number_1361,2072,warehouse_id_59,2020-01-27T08:49:42,approved
po_number_1362,2072,warehouse_id_41,2020-07-10T17:54:28,closed
po_number_1363,2007,warehouse_id_25,2020-01-06T05:08:30,approved
po_number_1364,2022,warehouse_id_26,2020-06-30T13:52:42,draft
po_number_1365,2039,warehouse_id_77,2020-09-18T15:22:09,draft
po_number_1366,2020,warehouse_id_30,2020-03-11T13:06:16,approved
po_number_1367,2100,warehouse_id_27,2020-02-04T03:58:19,received
po_number_1368,2111,warehouse_id_72,2020-02-27T23:40:23,draft
po_number_1369,2061,warehouse_id_10,2020-08-28T05:51:59,received
po_number_1370,2016,warehouse_id_11,2020-09-29T06:08:42,approved
po_number_1371,2119,warehouse_id_3,2020-12-17T22:52:06,approved
po_number_1372,2119,warehouse_id_72,2020-03-01T11:28:20,approved
po_number_1373,2116,warehouse_id_66,2020-07-07T06:38:31,received
po_number_1374,2016,warehouse_id_57,2020-03-24T23:01:09,in_transit
po_number_1375,2033,warehouse_id_65,2020-11-18T16:41:24,received
po_number_1376,2091,warehouse_id_48,2020-06-25T10:45:23,closed
po_number_1377,2032,warehouse_id_15,2020-09-23T21:45:18,in_transit
po_number_1378,2067,warehouse_id_70,2020-11-09T08:11:48,approved
po_number_1379,2008,warehouse_id_73,2020-04-21T01:48:58,closed
po_number_1380,2008,warehouse_id_63,2020-06-27T12:57:54,approved
po_number_1381,2094,warehouse_id_31,2020-04-17T14:03:25,received
po_number_1382,2042,warehouse_id_23,2020-11-19T04:48:09,received
po_number_1383,2096,warehouse_id_1,2020-08-24T09:19:22,closed
po_number_1384,2096,warehouse_id_80,2020-02-09T04:13:27,in_transit
po_number_1385,2068,warehouse_id_41,2020-02-21T22:04:44,received
po_number_1386,2089,warehouse_id_33,2020-02-28T12:07:13,received
po_number_1387,2016,warehouse_id_43,2020-09-05T02:04:03,draft
po_number_1388,2119,warehouse_id_37,2020-09-11T10:11:35,in_transit
po_number_1389,2016,warehouse_id_45,2020-05-07T14:18:01,approved
po_number_1390,2033,warehouse_id_58,2020-12-09T01:48:27,closed
po_number_1391,2074,warehouse_id_13,2020-03-03T06:31:31,received
po_number_1392,2056,warehouse_id_13,2020-02-20T02:04:14,draft
po_number_1393,2047,warehouse_id_60,2020-11-04T12:17:11,in_transit
po_number_1394,2030,warehouse_id_80,2020-05-09T00:28:16,draft
po_number_1395,2005,warehouse_id_29,2020-06-19T15:27:35,approved
po_number_1396,2081,warehouse_id_18,2020-03-17T07:23:52,received
po_number_1397,2004,warehouse_id_8,2020-07-03T16:48:56,in_transit
po_number_1398,2095,warehouse_id_6,2020-09-05T18:29:52,closed
po_number_1399,2064,warehouse_id_54,2020-08-19T08:11:18,closed
po_number_1400,2072,warehouse_id_77,2020-12-10T00:11:33,closed
po_number_1401,2107,warehouse_id_66,2020-10-03T12:33:29,in_transit
po_number_1402,2033,warehouse_id_14,2020-03-30T09:27:31,approved
po_number_1403,2011,warehouse_id_19,2020-10-12T00:09:39,draft
po_number_1404,2011,warehouse_id_40,2020-06-26T02:34:26,approved
po_number_1405,2100,warehouse_id_47,2020-01-20T00:17:32,received
po_number_1406,2024,warehouse_id_51,2020-08-07T01:51:56,in_transit
po_number_1407,2090,warehouse_id_54,2020-02-25T08:59:25,closed
po_number_1408,2036,warehouse_id_52,2020-01-25T12:28:51,received
po_number_1409,2077,warehouse_id_31,2020-07-22T20:10:15,closed
po_number_1410,2094,warehouse_id_41,2020-02-29T12:23:54,in_transit
po_number_1411,2068,warehouse_id_41,2020-11-27T08:02:17,in_transit
po_number_1412,2018,warehouse_id_39,2020-10-04T04:09:38,closed
po_number_1413,2073,warehouse_id_79,2020-01-27T03:46:40,in_transit
po_number_1414,2024,warehouse_id_1,2020-07-04T18:54:43,approved
po_number_1415,2074,warehouse_id_80,2020-06-16T13:44:01,draft
po_number_1416,2118,warehouse_id_62,2020-06-18T00:00:13,approved
po_number_1417,2057,warehouse_id_1,2020-12-02T20:51:35,closed
po_number_1418,2033,warehouse_id_11,2020-07-13T00:40:50,closed
po_number_1419,2019,warehouse_id_21,2020-06-06T22:27:23,draft
po_number_1420,2091,warehouse_id_22,2020-05-07T20:16:21,draft
po_number_1421,2114,warehouse_id_46,2020-10-15T16:34:17,approved
po_number_1422,2000,warehouse_id_34,2020-01-11T17:14:46,received
po_number_1423,2065,warehouse_id_52,2020-09-20T08:34:13,received
po_number_1424,2078,warehouse_id_28,2020-06-26T08:26:41,draft
po_number_1425,2033,warehouse_id_17,2020-05-17T01:08:43,received
po_number_1426,2117,warehouse_id_57,2020-04-06T09:24:32,closed
po_number_1427,2119,warehouse_id_76,2020-06-02T21:40:11,approved
po_number_1428,2015,warehouse_id_25,2020-12-28T17:39:56,in_transit
po_number_1429,2046,warehouse_id_47,2020-05-10T19:12:08,draft
po_number_1430,2091,warehouse_id_38,2020-09-02T09:12:10,closed
po_number_1431,2028,warehouse_id_56,2020-01-09T20:14:31,draft
po_number_1432,2044,warehouse_id_71,2020-10-25T15:00:45,draft
po_number_1433,2066,warehouse_id_79,2020-05-15T18:40:48,approved
po_number_1434,2045,warehouse_id_50,2020-08-19T11:57:10,in_transit
po_number_1435,2116,warehouse_id_76,2020-04-06T19:09:03,received
po_number_1436,2000,warehouse_id_56,2020-07-02T13:10:17,approved
po_number_1437,2088,warehouse_id_17,2020-09-15T19:22:12,closed
po_number_1438,2049,warehouse_id_11,2020-03-11T20:42:12,in_transit
po_number_1439,2100,warehouse_id_2,2020-07-16T16:18:33,draft
po_number_1440,2040,warehouse_id_32,2020-08-18T08:39:30,draft
po_number_1441,2052,warehouse_id_6,2020-04-08T07:31:47,approved
po_number_1442,2071,warehouse_id_63,2020-09-24T18:14:58,closed
po_number_1443,2109,warehouse_id_35,2020-06-12T19:13:05,in_transit
